"rank","property_id","address","latitude","longitude","price","currency","bedrooms","bathrooms","area_sqft","land_area_sqft","listing_agent_name","listing_broker_name","other_agents","redfin_estimate","estimate_mortgage","days_on_market","year_built","property_type","property_style","sold_date","status","mls_number","image_urls","description","input_url","property_url","listing_page_url"
"77","628476","1 Lakeside #1001, Oakland, CA 94612","37.8042631","-122.2614451","499500","USD","1","1","646","646","MASON MA","MASON MA, BROKER","","506004","","","2001","Condo/Co-op","","","Sold","40925684","https://ssl.cdn-redfin.com/photo/10/bigphoto/684/40925684_0.jpg | | | | | | | | |","Nice 10th Floor true Jr. 1 Bedroom, Partial Lake views, New carpet just installed in bedroom. Wood flooring in living area. Newly Painted and Ready for New Owners. Access to on site gym, pool , whirlpool, clubhouse, computer room, conference room. etc. On site security, complete control access building, parking included in your HOA below building, in unit laundry too. Walk to Lake Merritt, Jack London, Oakland Chinatown, BART, Lakeshore areas, downtown Oakland. Transparent Pricing to buyer can upgrade themselves.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/1-Lakeside-Dr-94612/unit-1001/home/628476","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848"
"460","1307182","5312 Walnut St, Oakland, CA 94619","37.7763399","-122.1953794","850000","USD","2","1","1130","3900","Trang Dunlap","Intero Real Estate Services","","918831","","","1924","Single Family Residential","","04-03-2021","Sold","40935138","https://ssl.cdn-redfin.com/photo/10/bigphoto/138/40935138_0.jpg","2bed/1ba home in Maxwell Park. Large living room and dining room. Open floor plan. A lot of upgrades done in 2013 incl: kitchen, bath, electrical, roof & stucco work. Hardwood floor throughout. Washer/dryer inside. Large storage room in basement. 1 car garage & driveway. Beautiful front yard landscaped. Large flat backyard.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/5312-Walnut-St-94619/home/1307182","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-5"
"159","1998876","360 Vernon St #305, Oakland, CA 94610","37.8156612","-122.2546211","579000","USD","2","1","862","8000","Michael Braillard","Caldecott Properties","SHALENE ROSE - CALDECOTT PROPERTIES","589260","","","1966","Condo/Co-op","","","Sold","40941598","https://ssl.cdn-redfin.com/photo/10/bigphoto/598/40941598_1.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","Bright & airy Adams Point top floor unit w/ chic contemporary updates! Built in 1966, Unit 305 has a Mid-Century Modern feel w/ large windows & stylish bathroom & kitchen. This home has an ideal floor plan w/ tons of light, 2bedrooms, 1bathroom,& plenty of closet space within a comfortable 862 sqft. Kitchen+dining room have been tastefully renovated w/ shaker style cabinetry, granite countertops, recessed lighting over bar, sputnik chandelier over dining, laminate flooring, and stainless steel fridge, range, microwave, & dishwasher. Bathroom has been updated with subway & floor tile, shaker style vanity cabinet, & a granite counter. Brand new carpet throughout. Unit has dedicated parking space and storage above it. Commuter's dream! Centrally located with proximity to 19th Street BART, local/trans-bay bus lines (P), casual carpool & 580 freeway. Shop for groceries at Whole Foods, get dinner at Oakland's best restaurants as Lake Merritt, Piedmont, Grand, & Lakeshore Aves all nearby!","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/360-Vernon-St-94610/unit-305/home/1998876","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-2"
"273","533961","1720 E 21St St, Oakland, CA 94606","37.7926337","-122.2376254","680000","USD","5","3","1879","3500","Jason Pugao","Keller Williams Tri-Valley","","","","","1890","Multi-Family (2-4 Unit)","","","Sold","40934143","https://ssl.cdn-redfin.com/photo/10/bigphoto/143/40934143_0.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","Wonderful opportunity to own a duplex in Oaklands San Antonio neighborhood. The upstairs unit features 3 bedrooms 2 bathrooms with an updated kitchen. Unit unit has a flex space that can be used as the living room OR 4th bedroom. The bottom unit features 2 bedrooms and 1 bath. Separately metered for gas and electric. The owner pays water and garbage. The spacious backyard features a nice canvas for your urban garden. Two spacious storage sheds just off the back deck. The property is in close proximity to Highland Hospital, San Antonio Park, schools, shops and just 17 blocks from Lake Merritt. Easy access to HWY 580.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/1720-E-21st-St-94606/home/533961","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-3"
"856","1399666","6848 Ridgewood Dr, Oakland, CA 94611","37.8364613","-122.1964436","1925000","USD","4","2.5","2532","6440","Linnette Edwards","Abio Properties","","1623562","","","1969","Single Family Residential","","","Sold","40945309","https://ssl.cdn-redfin.com/photo/10/bigphoto/309/40945309_1.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","Nestled among the oaks in Montclair, here’s a PHENOMENALLY remodeled home with ultimate indoor-outdoor living style.This sun-drenched open-plan house is impeccably updated with contemporary high-end details. It’s set back from the street w/ a private + expansive front deck/outdoor living room, for al-fresco dining + expansive lawn & patio out back. Only 5 min. from Montclair Village (home of best Burrito @Taqueria Las Compadres) ,schools, parks, trails+ more! Upper level: high ceilings, fireplace, primary suite, fabulous power room, gourmet kitchen with induction cooktop, 2nd sink with instant hot water, designer lighting and eat-in sitting room that opens to the front deck. Dining/great room flows to a back deck. Lower level: 3 BR, 2nd family room with wet bar(!), gorgeous modern bathroom, bonus space, built-in Bluetooth speaker system. LARGE 6,440-sq-ft lot w/ trees trees & Chicken coop. Large garage w/ EV charging. 3D tour: https://my.matterport.com/show/?m=KSv6xZqvcpz&mls=1","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/6848-Ridgewood-Dr-94611/home/1399666","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-8"
"296","567195","3038 Millsbrae Ave, Oakland, CA 94605","37.7754465","-122.186201","705000","USD","4","2","1872","3960","Andrea M. Saunders","eXp Realty of California","","737861","","","1925","Single Family Residential","","","Sold","40943744","https://ssl.cdn-redfin.com/photo/10/bigphoto/744/40943744_1.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","Well-loved 1925 Mills Gardens Bungalow in need of a visionary to design a new home for the next decade. The footprint of this property has a tremendous amount of potential to allow your imagination to shine. Public records state 1 bath and 2 stories; however, the property has 2 full baths and multiple levels. Its present configuration also includes 4 bedrooms, a family room, a formal living room with a fireplace, a formal dining room, a breakfast nook, a walk-in attic, and a partial basement. There are also some new windows. Buyers and investors, bring your plans and tools in addition to your creative ideas! Convenient access to Mills College, I-580, public transportation, and bicycle lanes. All information and images should be independently reviewed and verified for accuracy.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/3038-Millsbrae-Ave-94605/home/567195","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-3"
"143","533276","818 E 19Th St, Oakland, CA 94606","37.7966872","-122.2463119","571000","USD","1","1","657","1200","Jeff Goodman","Compass","","538806","","","1906","Single Family Residential","","","Sold","40943759","https://ssl.cdn-redfin.com/photo/10/bigphoto/759/40943759_1.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","Seller says Bring All Offers! Come see this unique 1906 Earthquake house in a historic Lake Merritt neighborhood. A quick stroll down the street gets you to Lake Merritt and the surrounding areas with many restaurants, shops and brings you in close proximity to downtown! This one bedroom with its period details, including wainscotting and coved ceilings, has received a full remodel. The house has newer perimeter foundation, Marvin double-paned windows, modern doors, skylight, mosaic bathroom with large shower, newly installed oak flooring, melamine kitchen and pantry cabinets. The private patio constructed out of maribu hardwood consists of a laundry/storage room with a new Energy Star washer, and lots of storage. BART is nearby. Great place for a person(s) tired of renting and looking for a low maintenance home to call their own. Many Custom Feature Throughout!","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/818-E-19th-St-94606/home/533276","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-2"
"464","618054","6950 Chambers Dr, OAKLAND, CA 94611","37.8363977","-122.1979954","855000","USD","2","1","975","6500","Nancy Ruiz","Golden Gate Sotheby's International Realty","","873242","","","1952","Single Family Home","","24-03-2021","Sold","ML81831225","https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_Q.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_1_Q.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_2_Q.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_3_Q.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_4_P.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_5_P.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_6_P.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_7_P.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_8_O.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_9_O.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_10_O.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_11_O.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_12_O.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_13_O.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_14_O.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_15_O.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_16_O.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_17_O.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_18_O.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_19_O.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_20_O.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_21_O.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_22_O.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_23_O.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/225/ML81831225_24_O.jpg","Montclair Beauty! This 2 bedrooms, 1 bathroom home with interiors beautifully remodeled and stylishly appointed is nestled in the serene Oakland hills. The main level opens into the bright living room with a fireplace and adjacent dining room overlooking the deck to enjoy gorgeous views! The spacious kitchen with new stainless-steel appliances and abundant cabinetry connects to the deck allowing for indoor/outdoor living, perfect for dining al fresco and your zoom meetings. Downstairs, 1 bedroom is the ideal place to relax and unwind after a busy day. There is also an independent access through the side stairs to the lower bedroom & bonus room. Laundry hook ups in the storage room. Top rated schools, small town feeling and close proximity to parks. Convenient location within a short commute to downtown San Francisco and Oakland Airport.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/6950-Chambers-Dr-94611/home/618054","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-5"
"93","572180","7221 Fresno St, OAKLAND, CA 94605","37.7645719","-122.1800373","522000","USD","2","1","840","5075","Mary Nguyen","Alliance Bay Realty","","524779","","","1926","Single Family Home","","28-04-2021","Sold","ML81829268","https://ssl.cdn-redfin.com/photo/8/bigphoto/268/ML81829268_C.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/268/ML81829268_1_C.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/268/ML81829268_2_C.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/268/ML81829268_3_C.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/268/ML81829268_4_C.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/268/ML81829268_5_C.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/268/ML81829268_6_C.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/268/ML81829268_7_C.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/268/ML81829268_8_C.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/268/ML81829268_9_C.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/268/ML81829268_10_C.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/268/ML81829268_11_C.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/268/ML81829268_12_C.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/268/ML81829268_13_C.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/268/ML81829268_14_C.jpg | https://ssl.cdn-redfin.com/photo/8/bigphoto/268/ML81829268_15_C.jpg","Available permit: remove desk at rear of 1 story sfd: and 407 sf addition to create laundry room, master bedroom with full bathroom . New tankless water heater . Refinished hardwood floors. New metal fence in the front and left side with gate. Renew whole house gas line. Sewer lateral has been done. Upraise new electrical meter through the roof. New sub panel box inside the house at the hallway. Excellent commute location close to BART and Freeway 880/580.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/7221-Fresno-St-94605/home/572180","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848"
"688","1277287","4697 Geranium Pl, Oakland, CA 94619","37.7956872","-122.1802147","1315000","USD","3","2","1734","10160","ROBIN DONOVAN","RED OAK REALTY","Stephen Bloom - RED OAK REALTY","1197259","","","1953","Single Family Residential","","","Sold","40944553","https://ssl.cdn-redfin.com/photo/10/bigphoto/553/40944553_1.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","A sunny, extensively updated, turnkey home waits for you. This three-bedroom / two-bath home comes complete with a true chef’s kitchen (including a massive 6-burner stove & pro stainless vent hood plus stainless appliances, gleaming hardwood floors, & designer paint. All you’ll need to do is unpack! There’s a large, private rear patio off the dining room, perfect for al fresco parties under the strings of light. Choose to read or entertain in either the front living room or the rear den, each with a fireplace. The yard is extensively landscaped, including culinary herbs, many mature fruit trees, & dynamic flowering succulents. A 2-car attached garage leaves plenty of room for storage. Just blocks away from Redwood Regional Park, as well as a grocery store, Peet’s coffee and dining options, you can head a little farther to the Degrees Plato Taproom in the Laurel neighborhood. Both Hwy. 13 and I-580 get you anywhere else you need, or the Line 54 bus to the BART station is 2 blocks away.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/4697-Geranium-Pl-94619/home/1277287","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-7"
"664","529227","943 55th St, Oakland, CA 94608","37.8391753","-122.2756901","1260000","USD","2","1","1137","2700","PATRICIA ANN HYLTON","Perspective Real Estate","AARON BROWN - Perspective Real Estate","1283390","","","1921","Single Family Residential","","","Sold","40940654","https://ssl.cdn-redfin.com/photo/10/bigphoto/654/40940654_0.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","Welcome home to this charming bungalow in vibrant North Oakland! Here you’ll find distinctive details like picture rail trim, beautiful hardwood floors, curated finishes, massive BONUS SPACE in the full size basement and a dreamy backyard. The first thing you’ll notice when you step through the door is the abundance of natural light in the living room, dining room and kitchen. The updated eat-in kitchen opens to a deck, patio and yard below, making it easy for entertaining and outdoor dining. The home has an attached garage and a full size basement checking the boxes for bonus space and storage. One of the best features of this gem is the location! Within blocks of either direction you’ll find all the wonderful amenities of Temescal and San Pablo Ave. Centrally located for an easy future commute, don’t miss this opportunity!","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/943-55th-St-94608/home/529227","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-7"
"866","676675","3908 Lakeshore Ave, Oakland, CA 94610","37.8154686","-122.2372709","2075000","USD","4","2","2185","4928","DANA S. COHEN","The GRUBB Company","","2184264","","","1918","Single Family Residential","","","Sold","40937743","https://ssl.cdn-redfin.com/photo/10/bigphoto/743/40937743_0.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","Just a few blocks to the shops, restaurants, cafes and the Saturday Farmers Market is this classic Crocker Highlands Craftsman bathed in natural light and loaded with charming period details. Updated for contemporary living with an open floorplan and fine finishes, this home offers seamless indoor/outdoor flow. The public rooms all open to each other with the large chef's kitchen at the rear featuring counter seating, a 36” Dacor six-burner range, French door refrigerator & quartz counters. Newer French doors open to the fully landscaped backyard with built-in grill, level lawn, terraced gardens and spacious patio, great for outdoor entertaining, play and dining under the stars. The primary bedroom retreat has a soaring ceiling, walk-in closet and sliding doors to a private terrace overlooking the rear gardens. 3 additional bedrooms, 2 baths, an office and tons of storage await you. A perfect spot to live, work, Zoom and play.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/3908-Lakeshore-Ave-94610/home/676675","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-8"
"318","22649863","107 Zephyr Dr, Oakland, CA 94607","37.812446","-122.299208","720000","USD","2","2.5","1005","","Glennie Kramer-Baker","COMPASS","Lissa LaCroix - COMPASS","713724","","","2009","Condo/Co-op","","","Sold","40943912","https://ssl.cdn-redfin.com/photo/10/bigphoto/912/40943912_1.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","Don't miss this stylish contemporary West Oakland 3 story condo; updated and move-in ready! The main floor features a half bath, beautifully updated kitchen w/ new quartz counters, tile backsplash, new gas range, stainless steel appliances & breakfast bar seating. Perfect for seamless entertaining, the kitchen opens to the dining space & living room with industrial chic wood and iron stairs leading to the third floor, high ceilings and bright windows. Upstairs, both bedrooms have their own en-suite bathrooms and new carpet throughout. The primary bedroom is bright & private with a generous sized bathroom. The guest bedroom is spacious and light filled, perfectly set up to work from home! Ample storage, 2 car attached garage with workspace, and in-unit laundry. Building high speed Webpass/ Monkeybrains enabled. Located in the desirable West Oakland community of Zephyr Gate, just mins to Bart, bus lines and easy freeway access. Low HOA.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/107-Zephyr-Dr-94607/home/22649863","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-3"
"675","909671","2540 Potomac St, Oakland, CA 94602","37.8049362","-122.2056211","1285000","USD","2","1","1068","5214","Regina Jacobs","The GRUBB Company","","1079248","","","1947","Single Family Residential","","","Sold","40944875","https://ssl.cdn-redfin.com/photo/10/bigphoto/875/40944875_1.jpg | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | | |","New Listing. This charming Lincoln Heights Bugalow has been thoughtfully updated and offers an all level floor plan. The living room begins with a built-in bookcase with bench seating and seamlessly flows into the cozy formal dining room. Adjoined is an updated kitchen with stainless appliances to support the chef’s culinary dreams. A convenient laundry room is tucked away on the other side of the kitchen. The hall bathroom is ideally located between the common living spaces and the bedrooms. The main level is completed by two spacious and private bedrooms with views of the beautiful verdant backyard. The first bedroom is large with sundrenched corner windows. The second bedroom opens to a classic sunroom that is perfect for a home office. The backyard is an urban oasis offering multiple experiences including a patio for entertaining, level lawn area for play and a deck. Just minutes to shops, restaurants, parks and transportation.","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848","https://www.redfin.com/CA/Oakland/2540-Potomac-St-94602/home/909671","https://www.redfin.com/city/13654/CA/Oakland/filter/sort=lo-price,property-type=house+condo+townhouse+multifamily+manufactured,include=mlsfsbo+foreclosed+sold-3mo,viewport=38.74419:37.07354:-120.67884:-123.98848/page-7"
